,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
100,2019-07-15,557.1770855944027,535.8325770416067,620.253379686646,557.1770855944027,557.1770855944027,19.29798602082156,19.29798602082156,19.29798602082156,19.29798602082156,19.29798602082156,19.29798602082156,0.0,0.0,0.0,576.4750716152242
101,2019-07-16,557.2452988660125,532.8366694992701,614.8839777262505,557.2452988660125,557.2452988660125,18.079606899387883,18.079606899387883,18.079606899387883,18.079606899387883,18.079606899387883,18.079606899387883,0.0,0.0,0.0,575.3249057654003
102,2019-07-17,557.3135121376225,533.0451123901305,617.3983838054468,557.3135121376225,557.3135121376225,16.80320271995015,16.80320271995015,16.80320271995015,16.80320271995015,16.80320271995015,16.80320271995015,0.0,0.0,0.0,574.1167148575727
103,2019-07-18,557.3817254092323,530.6151745990034,615.8234461783496,557.3817254092323,557.3817254092323,15.491521876460014,15.491521876460014,15.491521876460014,15.491521876460014,15.491521876460014,15.491521876460014,0.0,0.0,0.0,572.8732472856924
104,2019-07-19,557.4499386808424,526.8882040522657,612.2404857689628,557.4499386808424,557.4499386808424,14.167259184132496,14.167259184132496,14.167259184132496,14.167259184132496,14.167259184132496,14.167259184132496,0.0,0.0,0.0,571.6171978649749
105,2019-07-22,557.654578495672,526.4814155435377,608.3316521629682,557.654578495672,557.654578495672,10.334419844578894,10.334419844578894,10.334419844578894,10.334419844578894,10.334419844578894,10.334419844578894,0.0,0.0,0.0,567.9889983402509
106,2019-07-23,557.722791767282,522.7948087356585,610.1569796279613,557.722791767282,557.722791767282,9.168132509841977,9.168132509841977,9.168132509841977,9.168132509841977,9.168132509841977,9.168132509841977,0.0,0.0,0.0,566.890924277124
107,2019-07-24,557.7910050388919,526.6501626505554,608.3255541829085,557.7910050388919,557.7910050388919,8.084833666490141,8.084833666490141,8.084833666490141,8.084833666490141,8.084833666490141,8.084833666490141,0.0,0.0,0.0,565.875838705382
108,2019-07-25,557.8592183105018,519.7178317529788,605.7802488735665,557.8592183105018,557.8592183105018,7.097206550446421,7.097206550446421,7.097206550446421,7.097206550446421,7.097206550446421,7.097206550446421,0.0,0.0,0.0,564.9564248609482
109,2019-07-26,557.9274315821117,524.3923595912557,605.0847925288814,557.9274315821117,557.9274315821117,6.215117949286721,6.215117949286721,6.215117949286721,6.215117949286721,6.215117949286721,6.215117949286721,0.0,0.0,0.0,564.1425495313985
